index,Year,Region,SUB_REGION,State,County,GDP (Chained $)
47282,2006,Southwest,West South Central,Texas,Karnes,353253000
47283,2006,Southwest,West South Central,Texas,Kaufman,2438759000
47284,2006,Southwest,West South Central,Texas,Kendall,1108736000
47285,2006,Southwest,West South Central,Texas,Kenedy,421724000
47286,2006,Southwest,West South Central,Texas,Kent,417693000
47287,2006,Southwest,West South Central,Texas,Kerr,1463588000
47288,2006,Southwest,West South Central,Texas,Kimble,139707000
47289,2006,Southwest,West South Central,Texas,King,194820000
47290,2006,Southwest,West South Central,Texas,Kinney,72406000
47291,2006,Southwest,West South Central,Texas,Kleberg,1258974000
47292,2006,Southwest,West South Central,Texas,Knox,167597000
47293,2006,Southwest,West South Central,Texas,Lamar,1850591000
47294,2006,Southwest,West South Central,Texas,Lamb,878452000
47295,2006,Southwest,West South Central,Texas,Lampasas,411259000
47296,2006,Southwest,West South Central,Texas,La Salle,308629000
47297,2006,Southwest,West South Central,Texas,Lavaca,1092236000
47298,2006,Southwest,West South Central,Texas,Lee,758791000
47299,2006,Southwest,West South Central,Texas,Leon,1066531000
47300,2006,Southwest,West South Central,Texas,Liberty,2259536000
47301,2006,Southwest,West South Central,Texas,Limestone,1763125000
47302,2006,Southwest,West South Central,Texas,Lipscomb,635851000
47303,2006,Southwest,West South Central,Texas,Live Oak,817819000
47304,2006,Southwest,West South Central,Texas,Llano,437649000
47305,2006,Southwest,West South Central,Texas,Loving,832165000
47306,2006,Southwest,West South Central,Texas,Lubbock,10309810000
47307,2006,Southwest,West South Central,Texas,Lynn,144775000
47308,2006,Southwest,West South Central,Texas,McCulloch,259912000
47309,2006,Southwest,West South Central,Texas,McLennan,8949222000
47310,2006,Southwest,West South Central,Texas,McMullen,449083000
47311,2006,Southwest,West South Central,Texas,Madison,386539000
47312,2006,Southwest,West South Central,Texas,Marion,275484000
47313,2006,Southwest,West South Central,Texas,Martin,582056000
47314,2006,Southwest,West South Central,Texas,Mason,108476000
47315,2006,Southwest,West South Central,Texas,Matagorda,2425569000
47316,2006,Southwest,West South Central,Texas,Maverick,1115876000
47317,2006,Southwest,West South Central,Texas,Medina,683892000
47318,2006,Southwest,West South Central,Texas,Menard,60529000
47319,2006,Southwest,West South Central,Texas,Midland,8072078000
47320,2006,Southwest,West South Central,Texas,Milam,864774000
47321,2006,Southwest,West South Central,Texas,Mills,132381000
47322,2006,Southwest,West South Central,Texas,Mitchell,422565000
47323,2006,Southwest,West South Central,Texas,Montague,515268000
47324,2006,Southwest,West South Central,Texas,Montgomery,12111072000
47325,2006,Southwest,West South Central,Texas,Moore,1766269000
47326,2006,Southwest,West South Central,Texas,Morris,595443000
47327,2006,Southwest,West South Central,Texas,Motley,51168000
47328,2006,Southwest,West South Central,Texas,Nacogdoches,2384502000
47329,2006,Southwest,West South Central,Texas,Navarro,1241559000
47330,2006,Southwest,West South Central,Texas,Newton,391758000
47331,2006,Southwest,West South Central,Texas,Nolan,597059000
47332,2006,Southwest,West South Central,Texas,Nueces,17046112000
47333,2006,Southwest,West South Central,Texas,Ochiltree,849591000
47334,2006,Southwest,West South Central,Texas,Oldham,112387000
47335,2006,Southwest,West South Central,Texas,Orange,2716426000
47336,2006,Southwest,West South Central,Texas,Palo Pinto,900155000
47337,2006,Southwest,West South Central,Texas,Panola,3195217000
47338,2006,Southwest,West South Central,Texas,Parker,2514472000
47339,2006,Southwest,West South Central,Texas,Parmer,712008000
47340,2006,Southwest,West South Central,Texas,Pecos,2540707000
47341,2006,Southwest,West South Central,Texas,Polk,1067819000
47342,2006,Southwest,West South Central,Texas,Potter,6973293000
47343,2006,Southwest,West South Central,Texas,Presidio,150472000
47344,2006,Southwest,West South Central,Texas,Rains,157354000
47345,2006,Southwest,West South Central,Texas,Randall,2598138000
47346,2006,Southwest,West South Central,Texas,Reagan,766600000
47347,2006,Southwest,West South Central,Texas,Real,64027000
47348,2006,Southwest,West South Central,Texas,Red River,220934000
47349,2006,Southwest,West South Central,Texas,Reeves,561676000
47350,2006,Southwest,West South Central,Texas,Refugio,872879000
47351,2006,Southwest,West South Central,Texas,Roberts,1702798000
47352,2006,Southwest,West South Central,Texas,Robertson,2092455000
47353,2006,Southwest,West South Central,Texas,Rockwall,1588939000
47354,2006,Southwest,West South Central,Texas,Runnels,321016000
47355,2006,Southwest,West South Central,Texas,Rusk,3301228000
47356,2006,Southwest,West South Central,Texas,Sabine,253745000
47357,2006,Southwest,West South Central,Texas,San Augustine,123675000
47358,2006,Southwest,West South Central,Texas,San Jacinto,268728000
47359,2006,Southwest,West South Central,Texas,San Patricio,2210322000
47360,2006,Southwest,West South Central,Texas,San Saba,139430000
47361,2006,Southwest,West South Central,Texas,Schleicher,244931000
47362,2006,Southwest,West South Central,Texas,Scurry,2088770000
47363,2006,Southwest,West South Central,Texas,Shackelford,179350000
47364,2006,Southwest,West South Central,Texas,Shelby,994696000
47365,2006,Southwest,West South Central,Texas,Sherman,465346000
47366,2006,Southwest,West South Central,Texas,Smith,9291210000
47367,2006,Southwest,West South Central,Texas,Somervell,1212029000
47368,2006,Southwest,West South Central,Texas,Starr,1904472000
47369,2006,Southwest,West South Central,Texas,Stephens,499845000
47370,2006,Southwest,West South Central,Texas,Sterling,250137000
47371,2006,Southwest,West South Central,Texas,Stonewall,124522000
47372,2006,Southwest,West South Central,Texas,Sutton,1050696000
47373,2006,Southwest,West South Central,Texas,Swisher,376938000
47374,2006,Southwest,West South Central,Texas,Tarrant,82832376000
47375,2006,Southwest,West South Central,Texas,Taylor,4972310000
47376,2006,Southwest,West South Central,Texas,Terrell,679510000
47377,2006,Southwest,West South Central,Texas,Terry,686966000
47378,2006,Southwest,West South Central,Texas,Throckmorton,136127000
47379,2006,Southwest,West South Central,Texas,Titus,2695214000
47380,2006,Southwest,West South Central,Texas,Tom Green,3938315000
47381,2006,Southwest,West South Central,Texas,Travis,62686368000
47382,2006,Southwest,West South Central,Texas,Trinity,197330000
47383,2006,Southwest,West South Central,Texas,Tyler,574535000
47384,2006,Southwest,West South Central,Texas,Upshur,996012000
47385,2006,Southwest,West South Central,Texas,Upton,1451824000
47386,2006,Southwest,West South Central,Texas,Uvalde,703558000
47387,2006,Southwest,West South Central,Texas,Val Verde,1548451000
47388,2006,Southwest,West South Central,Texas,Van Zandt,987169000
47389,2006,Southwest,West South Central,Texas,Victoria,3987922000
47390,2006,Southwest,West South Central,Texas,Walker,1656986000
47391,2006,Southwest,West South Central,Texas,Waller,1427890000
47392,2006,Southwest,West South Central,Texas,Ward,1127182000
47393,2006,Southwest,West South Central,Texas,Washington,1499806000
47394,2006,Southwest,West South Central,Texas,Webb,8264574000
47395,2006,Southwest,West South Central,Texas,Wharton,1866193000
47396,2006,Southwest,West South Central,Texas,Wheeler,1004977000
47397,2006,Southwest,West South Central,Texas,Wichita,5139878000
47398,2006,Southwest,West South Central,Texas,Wilbarger,796346000
47399,2006,Southwest,West South Central,Texas,Willacy,551977000
47400,2006,Southwest,West South Central,Texas,Williamson,12479550000
47401,2006,Southwest,West South Central,Texas,Wilson,482095000
47402,2006,Southwest,West South Central,Texas,Winkler,866516000
47403,2006,Southwest,West South Central,Texas,Wise,3491880000
47404,2006,Southwest,West South Central,Texas,Wood,1366136000
47405,2006,Southwest,West South Central,Texas,Yoakum,2560006000
47406,2006,Southwest,West South Central,Texas,Young,715466000
47407,2006,Southwest,West South Central,Texas,Zapata,3039323000
47408,2006,Southwest,West South Central,Texas,Zavala,274721000
47409,2006,Rocky Mountain,Mountain,Utah,Beaver,239263000
47410,2006,Rocky Mountain,Mountain,Utah,Box Elder,2099028000
47411,2006,Rocky Mountain,Mountain,Utah,Cache,3231929000
47412,2006,Rocky Mountain,Mountain,Utah,Carbon,1222923000
47413,2006,Rocky Mountain,Mountain,Utah,Daggett,55911000
47414,2006,Rocky Mountain,Mountain,Utah,Davis,9965127000
47415,2006,Rocky Mountain,Mountain,Utah,Duchesne,765146000
47416,2006,Rocky Mountain,Mountain,Utah,Emery,798506000
47417,2006,Rocky Mountain,Mountain,Utah,Garfield,184119000
47418,2006,Rocky Mountain,Mountain,Utah,Grand,409146000
47419,2006,Rocky Mountain,Mountain,Utah,Iron,1333978000
47420,2006,Rocky Mountain,Mountain,Utah,Juab,344115000
47421,2006,Rocky Mountain,Mountain,Utah,Kane,264605000
47422,2006,Rocky Mountain,Mountain,Utah,Millard,721009000
47423,2006,Rocky Mountain,Mountain,Utah,Morgan,192561000
47424,2006,Rocky Mountain,Mountain,Utah,Piute,37876000
47425,2006,Rocky Mountain,Mountain,Utah,Rich,85699000
47426,2006,Rocky Mountain,Mountain,Utah,Salt Lake,61390916000
47427,2006,Rocky Mountain,Mountain,Utah,San Juan,477879000
47428,2006,Rocky Mountain,Mountain,Utah,Sanpete,618208000
47429,2006,Rocky Mountain,Mountain,Utah,Sevier,797622000
47430,2006,Rocky Mountain,Mountain,Utah,Summit,2444748000
47431,2006,Rocky Mountain,Mountain,Utah,Tooele,1673407000
47432,2006,Rocky Mountain,Mountain,Utah,Uintah,2207606000
47433,2006,Rocky Mountain,Mountain,Utah,Utah,14321793000
47434,2006,Rocky Mountain,Mountain,Utah,Wasatch,555787000
47435,2006,Rocky Mountain,Mountain,Utah,Washington,3920329000
47436,2006,Rocky Mountain,Mountain,Utah,Wayne,82310000
47437,2006,Rocky Mountain,Mountain,Utah,Weber,8333994000
47438,2006,New England,New England,Vermont,Addison,1342274000
47439,2006,New England,New England,Vermont,Bennington,1553155000
47440,2006,New England,New England,Vermont,Caledonia,983891000
47441,2006,New England,New England,Vermont,Chittenden,8911094000
47442,2006,New England,New England,Vermont,Essex,139877000
47443,2006,New England,New England,Vermont,Franklin,1658447000
47444,2006,New England,New England,Vermont,Grand Isle,132641000
47445,2006,New England,New England,Vermont,Lamoille,892153000
47446,2006,New England,New England,Vermont,Orange,740026000
47447,2006,New England,New England,Vermont,Orleans,829950000
47448,2006,New England,New England,Vermont,Rutland,2557526000
47449,2006,New England,New England,Vermont,Washington,3084589000
47450,2006,New England,New England,Vermont,Windham,2084839000
47451,2006,New England,New England,Vermont,Windsor,2235126000
47452,2006,Southeast,South Atlantic,Virginia,Accomack,1859236000
47453,2006,Southeast,South Atlantic,Virginia,Amelia,284186000
47454,2006,Southeast,South Atlantic,Virginia,Amherst,853618000
47455,2006,Southeast,South Atlantic,Virginia,Appomattox,330176000
47456,2006,Southeast,South Atlantic,Virginia,Arlington,26429001000
47457,2006,Southeast,South Atlantic,Virginia,Bath,223235000
47458,2006,Southeast,South Atlantic,Virginia,Bedford,1803120000
47459,2006,Southeast,South Atlantic,Virginia,Bland,209594000
47460,2006,Southeast,South Atlantic,Virginia,Botetourt,1028176000
47461,2006,Southeast,South Atlantic,Virginia,Brunswick,411370000
47462,2006,Southeast,South Atlantic,Virginia,Buchanan,1349935000
47463,2006,Southeast,South Atlantic,Virginia,Buckingham,318818000
47464,2006,Southeast,South Atlantic,Virginia,Caroline,533064000
47465,2006,Southeast,South Atlantic,Virginia,Charles City,200833000
47466,2006,Southeast,South Atlantic,Virginia,Charlotte,255854000
47467,2006,Southeast,South Atlantic,Virginia,Chesterfield,12980258000
47468,2006,Southeast,South Atlantic,Virginia,Clarke,466639000
47469,2006,Southeast,South Atlantic,Virginia,Craig,91243000
47470,2006,Southeast,South Atlantic,Virginia,Culpeper,1514347000
47471,2006,Southeast,South Atlantic,Virginia,Cumberland,174392000
47472,2006,Southeast,South Atlantic,Virginia,Dickenson,445482000
47473,2006,Southeast,South Atlantic,Virginia,Essex,349515000
47474,2006,Southeast,South Atlantic,Virginia,Fauquier,2271169000
47475,2006,Southeast,South Atlantic,Virginia,Floyd,304388000
47476,2006,Southeast,South Atlantic,Virginia,Fluvanna,559568000
47477,2006,Southeast,South Atlantic,Virginia,Franklin,1353842000
47478,2006,Southeast,South Atlantic,Virginia,Giles,670666000
47479,2006,Southeast,South Atlantic,Virginia,Gloucester,866730000
47480,2006,Southeast,South Atlantic,Virginia,Goochland,1215811000
47481,2006,Southeast,South Atlantic,Virginia,Grayson,279550000
47482,2006,Southeast,South Atlantic,Virginia,Greene,304516000
47483,2006,Southeast,South Atlantic,Virginia,Halifax,1545282000
47484,2006,Southeast,South Atlantic,Virginia,Hanover,4395176000
47485,2006,Southeast,South Atlantic,Virginia,Henrico,20418408000
47486,2006,Southeast,South Atlantic,Virginia,Highland,77762000
47487,2006,Southeast,South Atlantic,Virginia,Isle of Wight,2158366000
47488,2006,Southeast,South Atlantic,Virginia,King and Queen,152023000
47489,2006,Southeast,South Atlantic,Virginia,King George,1402670000
47490,2006,Southeast,South Atlantic,Virginia,King William,467745000
47491,2006,Southeast,South Atlantic,Virginia,Lancaster,445557000
47492,2006,Southeast,South Atlantic,Virginia,Lee,544409000
47493,2006,Southeast,South Atlantic,Virginia,Loudoun,16227496000
47494,2006,Southeast,South Atlantic,Virginia,Louisa,1679029000
47495,2006,Southeast,South Atlantic,Virginia,Lunenburg,292193000
47496,2006,Southeast,South Atlantic,Virginia,Madison,341907000
47497,2006,Southeast,South Atlantic,Virginia,Mathews,194081000
47498,2006,Southeast,South Atlantic,Virginia,Mecklenburg,1026636000
47499,2006,Southeast,South Atlantic,Virginia,Middlesex,324936000
47500,2006,Southeast,South Atlantic,Virginia,Nelson,393433000
47501,2006,Southeast,South Atlantic,Virginia,New Kent,334665000
47502,2006,Southeast,South Atlantic,Virginia,Northampton,638782000
47503,2006,Southeast,South Atlantic,Virginia,Northumberland,405483000
47504,2006,Southeast,South Atlantic,Virginia,Nottoway,463370000
47505,2006,Southeast,South Atlantic,Virginia,Orange,918754000
47506,2006,Southeast,South Atlantic,Virginia,Page,611737000
47507,2006,Southeast,South Atlantic,Virginia,Patrick,424793000
47508,2006,Southeast,South Atlantic,Virginia,Powhatan,603080000
47509,2006,Southeast,South Atlantic,Virginia,Prince Edward,690966000
47510,2006,Southeast,South Atlantic,Virginia,Pulaski,1541004000
47511,2006,Southeast,South Atlantic,Virginia,Rappahannock,230451000
47512,2006,Southeast,South Atlantic,Virginia,Richmond,262961000
47513,2006,Southeast,South Atlantic,Virginia,Russell,1004895000
47514,2006,Southeast,South Atlantic,Virginia,Scott,449893000
47515,2006,Southeast,South Atlantic,Virginia,Shenandoah,1561319000
47516,2006,Southeast,South Atlantic,Virginia,Smyth,1123304000
47517,2006,Southeast,South Atlantic,Virginia,Stafford,3502813000
47518,2006,Southeast,South Atlantic,Virginia,Surry,939703000
47519,2006,Southeast,South Atlantic,Virginia,Sussex,391749000
47520,2006,Southeast,South Atlantic,Virginia,Tazewell,1602361000
47521,2006,Southeast,South Atlantic,Virginia,Warren,1115953000
47522,2006,Southeast,South Atlantic,Virginia,Westmoreland,380485000
47523,2006,Southeast,South Atlantic,Virginia,Wythe,1091082000
47524,2006,Southeast,South Atlantic,Virginia,Alexandria,14665296000
47525,2006,Southeast,South Atlantic,Virginia,Chesapeake,8909610000
47526,2006,Southeast,South Atlantic,Virginia,Hampton,7508637000
47527,2006,Southeast,South Atlantic,Virginia,Newport News,10416256000
47528,2006,Southeast,South Atlantic,Virginia,Norfolk,23437636000
47529,2006,Southeast,South Atlantic,Virginia,Portsmouth,5223065000
47530,2006,Southeast,South Atlantic,Virginia,Richmond,19763935000
47531,2006,Southeast,South Atlantic,Virginia,Roanoke,6590322000
47532,2006,Southeast,South Atlantic,Virginia,Suffolk,2908050000
47533,2006,Southeast,South Atlantic,Virginia,Virginia Beach,19239487000
47534,2006,Far West,Pacific,Washington,Adams,764993000
47535,2006,Far West,Pacific,Washington,Asotin,547294000
47536,2006,Far West,Pacific,Washington,Benton,8407761000
47537,2006,Far West,Pacific,Washington,Chelan,3287780000
47538,2006,Far West,Pacific,Washington,Clallam,2166787000
47539,2006,Far West,Pacific,Washington,Clark,13878371000
47540,2006,Far West,Pacific,Washington,Columbia,251038000
47541,2006,Far West,Pacific,Washington,Cowlitz,3801436000
47542,2006,Far West,Pacific,Washington,Douglas,1349861000
47543,2006,Far West,Pacific,Washington,Ferry,184219000
47544,2006,Far West,Pacific,Washington,Franklin,2613054000
47545,2006,Far West,Pacific,Washington,Garfield,117618000
47546,2006,Far West,Pacific,Washington,Grant,4156046000
47547,2006,Far West,Pacific,Washington,Grays Harbor,2434864000
47548,2006,Far West,Pacific,Washington,Island,2662449000
47549,2006,Far West,Pacific,Washington,Jefferson,864040000
47550,2006,Far West,Pacific,Washington,King,1.68793E+11
47551,2006,Far West,Pacific,Washington,Kitsap,9876412000
47552,2006,Far West,Pacific,Washington,Kittitas,1329726000
47553,2006,Far West,Pacific,Washington,Klickitat,597029000
47554,2006,Far West,Pacific,Washington,Lewis,3076811000
47555,2006,Far West,Pacific,Washington,Lincoln,369016000
47556,2006,Far West,Pacific,Washington,Mason,1346609000
47557,2006,Far West,Pacific,Washington,Okanogan,1365496000
47558,2006,Far West,Pacific,Washington,Pacific,612438000
47559,2006,Far West,Pacific,Washington,Pend Oreille,551361000
47560,2006,Far West,Pacific,Washington,Pierce,31627389000
47561,2006,Far West,Pacific,Washington,San Juan,569497000
47562,2006,Far West,Pacific,Washington,Skagit,6184903000
47563,2006,Far West,Pacific,Washington,Skamania,252063000
47564,2006,Far West,Pacific,Washington,Snohomish,30202217000
47565,2006,Far West,Pacific,Washington,Spokane,19398645000
47566,2006,Far West,Pacific,Washington,Stevens,983374000
47567,2006,Far West,Pacific,Washington,Thurston,9717630000
47568,2006,Far West,Pacific,Washington,Wahkiakum,148584000
47569,2006,Far West,Pacific,Washington,Walla Walla,2680760000
47570,2006,Far West,Pacific,Washington,Whatcom,9767325000
47571,2006,Far West,Pacific,Washington,Whitman,1755996000
47572,2006,Far West,Pacific,Washington,Yakima,8133989000
47573,2006,Southeast,South Atlantic,West Virginia,Barbour,294716000
47574,2006,Southeast,South Atlantic,West Virginia,Berkeley,2704804000
47575,2006,Southeast,South Atlantic,West Virginia,Boone,1825830000
47576,2006,Southeast,South Atlantic,West Virginia,Braxton,301626000
47577,2006,Southeast,South Atlantic,West Virginia,Brooke,941019000
47578,2006,Southeast,South Atlantic,West Virginia,Cabell,4168917000
47579,2006,Southeast,South Atlantic,West Virginia,Calhoun,124107000
47580,2006,Southeast,South Atlantic,West Virginia,Clay,305545000
47581,2006,Southeast,South Atlantic,West Virginia,Doddridge,117575000
47582,2006,Southeast,South Atlantic,West Virginia,Fayette,1142098000
47583,2006,Southeast,South Atlantic,West Virginia,Gilmer,171582000
47584,2006,Southeast,South Atlantic,West Virginia,Grant,422288000
47585,2006,Southeast,South Atlantic,West Virginia,Greenbrier,1053099000
47586,2006,Southeast,South Atlantic,West Virginia,Hampshire,343304000
47587,2006,Southeast,South Atlantic,West Virginia,Hancock,923742000
47588,2006,Southeast,South Atlantic,West Virginia,Hardy,427044000
47589,2006,Southeast,South Atlantic,West Virginia,Harrison,3315077000
47590,2006,Southeast,South Atlantic,West Virginia,Jackson,734586000
47591,2006,Southeast,South Atlantic,West Virginia,Jefferson,1206044000
47592,2006,Southeast,South Atlantic,West Virginia,Kanawha,10768687000
47593,2006,Southeast,South Atlantic,West Virginia,Lewis,484286000
47594,2006,Southeast,South Atlantic,West Virginia,Lincoln,340229000
47595,2006,Southeast,South Atlantic,West Virginia,Logan,1395967000
47596,2006,Southeast,South Atlantic,West Virginia,McDowell,650751000
47597,2006,Southeast,South Atlantic,West Virginia,Marion,1947888000
47598,2006,Southeast,South Atlantic,West Virginia,Marshall,1608037000
47599,2006,Southeast,South Atlantic,West Virginia,Mason,729478000
47600,2006,Southeast,South Atlantic,West Virginia,Mercer,1686637000
47601,2006,Southeast,South Atlantic,West Virginia,Mineral,612399000
47602,2006,Southeast,South Atlantic,West Virginia,Mingo,1266391000
47603,2006,Southeast,South Atlantic,West Virginia,Monongalia,4634037000
47604,2006,Southeast,South Atlantic,West Virginia,Monroe,212424000
47605,2006,Southeast,South Atlantic,West Virginia,Morgan,276163000
47606,2006,Southeast,South Atlantic,West Virginia,Nicholas,812171000
47607,2006,Southeast,South Atlantic,West Virginia,Ohio,2494304000
47608,2006,Southeast,South Atlantic,West Virginia,Pendleton,207387000
47609,2006,Southeast,South Atlantic,West Virginia,Pleasants,406504000
47610,2006,Southeast,South Atlantic,West Virginia,Pocahontas,265517000
47611,2006,Southeast,South Atlantic,West Virginia,Preston,732781000
47612,2006,Southeast,South Atlantic,West Virginia,Putnam,2253032000
47613,2006,Southeast,South Atlantic,West Virginia,Raleigh,2926456000
47614,2006,Southeast,South Atlantic,West Virginia,Randolph,881389000
47615,2006,Southeast,South Atlantic,West Virginia,Ritchie,297583000
47616,2006,Southeast,South Atlantic,West Virginia,Roane,258023000
47617,2006,Southeast,South Atlantic,West Virginia,Summers,191989000
47618,2006,Southeast,South Atlantic,West Virginia,Taylor,225431000
47619,2006,Southeast,South Atlantic,West Virginia,Tucker,233063000
47620,2006,Southeast,South Atlantic,West Virginia,Tyler,278622000
47621,2006,Southeast,South Atlantic,West Virginia,Upshur,687557000
47622,2006,Southeast,South Atlantic,West Virginia,Wayne,1074987000
47623,2006,Southeast,South Atlantic,West Virginia,Webster,370269000
47624,2006,Southeast,South Atlantic,West Virginia,Wetzel,319453000
47625,2006,Southeast,South Atlantic,West Virginia,Wirt,65325000
47626,2006,Southeast,South Atlantic,West Virginia,Wood,3567699000
47627,2006,Southeast,South Atlantic,West Virginia,Wyoming,733921000
47628,2006,Great Lakes,East North Central,Wisconsin,Adams,543904000
47629,2006,Great Lakes,East North Central,Wisconsin,Ashland,685440000
47630,2006,Great Lakes,East North Central,Wisconsin,Barron,1689132000
47631,2006,Great Lakes,East North Central,Wisconsin,Bayfield,358166000
47632,2006,Great Lakes,East North Central,Wisconsin,Brown,14249551000
47633,2006,Great Lakes,East North Central,Wisconsin,Buffalo,695365000
47634,2006,Great Lakes,East North Central,Wisconsin,Burnett,409820000
47635,2006,Great Lakes,East North Central,Wisconsin,Calumet,1219886000
47636,2006,Great Lakes,East North Central,Wisconsin,Chippewa,2006425000
47637,2006,Great Lakes,East North Central,Wisconsin,Clark,962734000
47638,2006,Great Lakes,East North Central,Wisconsin,Columbia,2339140000
47639,2006,Great Lakes,East North Central,Wisconsin,Crawford,623069000
47640,2006,Great Lakes,East North Central,Wisconsin,Dane,30009489000
47641,2006,Great Lakes,East North Central,Wisconsin,Dodge,3100577000
47642,2006,Great Lakes,East North Central,Wisconsin,Door,1464372000
47643,2006,Great Lakes,East North Central,Wisconsin,Douglas,1584015000
47644,2006,Great Lakes,East North Central,Wisconsin,Dunn,1466448000
47645,2006,Great Lakes,East North Central,Wisconsin,Eau Claire,4631025000
47646,2006,Great Lakes,East North Central,Wisconsin,Florence,110345000
47647,2006,Great Lakes,East North Central,Wisconsin,Fond du Lac,4104802000
47648,2006,Great Lakes,East North Central,Wisconsin,Forest,273861000
47649,2006,Great Lakes,East North Central,Wisconsin,Grant,1706740000
47650,2006,Great Lakes,East North Central,Wisconsin,Green,1351003000
47651,2006,Great Lakes,East North Central,Wisconsin,Green Lake,646776000
47652,2006,Great Lakes,East North Central,Wisconsin,Iowa,1021796000
47653,2006,Great Lakes,East North Central,Wisconsin,Iron,185631000
47654,2006,Great Lakes,East North Central,Wisconsin,Jackson,764895000
47655,2006,Great Lakes,East North Central,Wisconsin,Jefferson,3178815000
47656,2006,Great Lakes,East North Central,Wisconsin,Juneau,771030000
47657,2006,Great Lakes,East North Central,Wisconsin,Kenosha,5635834000
47658,2006,Great Lakes,East North Central,Wisconsin,Kewaunee,665539000
47659,2006,Great Lakes,East North Central,Wisconsin,La Crosse,5299112000
47660,2006,Great Lakes,East North Central,Wisconsin,Lafayette,476317000
47661,2006,Great Lakes,East North Central,Wisconsin,Langlade,703842000
47662,2006,Great Lakes,East North Central,Wisconsin,Lincoln,981684000
47663,2006,Great Lakes,East North Central,Wisconsin,Manitowoc,3612174000
47664,2006,Great Lakes,East North Central,Wisconsin,Marathon,6906396000
47665,2006,Great Lakes,East North Central,Wisconsin,Marinette,1701044000
47666,2006,Great Lakes,East North Central,Wisconsin,Marquette,369817000
47667,2006,Great Lakes,East North Central,Wisconsin,Menominee,139551000
47668,2006,Great Lakes,East North Central,Wisconsin,Milwaukee,53130143000
47669,2006,Great Lakes,East North Central,Wisconsin,Monroe,1569213000
47670,2006,Plains,West North Central,Missouri,Franklin,3733324000
47671,2006,Plains,West North Central,Missouri,Gasconade,415671000
47672,2006,Plains,West North Central,Missouri,Gentry,242991000
47673,2006,Plains,West North Central,Missouri,Greene,13553975000
47674,2006,Plains,West North Central,Missouri,Grundy,325478000
47675,2006,Plains,West North Central,Missouri,Harrison,293542000
47676,2006,Plains,West North Central,Missouri,Henry,776542000
47677,2006,Plains,West North Central,Missouri,Hickory,118622000
47678,2006,Plains,West North Central,Missouri,Holt,206621000
47679,2006,Plains,West North Central,Missouri,Howard,209638000
47680,2006,Plains,West North Central,Missouri,Howell,1143672000
47681,2006,Plains,West North Central,Missouri,Iron,411057000
47682,2006,Plains,West North Central,Missouri,Jackson,38936385000
47683,2006,Plains,West North Central,Missouri,Jasper,4882893000
47684,2006,Plains,West North Central,Missouri,Jefferson,4235176000
47685,2006,Plains,West North Central,Missouri,Johnson,1553231000
47686,2006,Plains,West North Central,Missouri,Knox,127887000
47687,2006,Plains,West North Central,Missouri,Laclede,945919000
47688,2006,Great Lakes,East North Central,Wisconsin,Oconto,857877000
47689,2006,Great Lakes,East North Central,Wisconsin,Oneida,1499887000
47690,2006,Great Lakes,East North Central,Wisconsin,Outagamie,9351976000
47691,2006,Great Lakes,East North Central,Wisconsin,Ozaukee,4038377000
47692,2006,Great Lakes,East North Central,Wisconsin,Pepin,229590000
47693,2006,Great Lakes,East North Central,Wisconsin,Pierce,884066000
47694,2006,Great Lakes,East North Central,Wisconsin,Polk,1248554000
47695,2006,Great Lakes,East North Central,Wisconsin,Portage,3169407000
47696,2006,Great Lakes,East North Central,Wisconsin,Price,542458000
47697,2006,Great Lakes,East North Central,Wisconsin,Racine,8723928000
47698,2006,Great Lakes,East North Central,Wisconsin,Richland,554591000
47699,2006,Great Lakes,East North Central,Wisconsin,Rock,6315092000
47700,2006,Great Lakes,East North Central,Wisconsin,Rusk,432529000
47701,2006,Great Lakes,East North Central,Wisconsin,St. Croix,2402644000
47702,2006,Great Lakes,East North Central,Wisconsin,Sauk,3061725000
47703,2006,Great Lakes,East North Central,Wisconsin,Sawyer,584892000
47704,2006,Great Lakes,East North Central,Wisconsin,Shawano,1138749000
47705,2006,Great Lakes,East North Central,Wisconsin,Sheboygan,6076529000
47706,2006,Great Lakes,East North Central,Wisconsin,Taylor,768561000
47707,2006,Great Lakes,East North Central,Wisconsin,Trempealeau,1219462000
47708,2006,Great Lakes,East North Central,Wisconsin,Vernon,961194000
47709,2006,Great Lakes,East North Central,Wisconsin,Vilas,779963000
47710,2006,Great Lakes,East North Central,Wisconsin,Walworth,3595823000
47711,2006,Great Lakes,East North Central,Wisconsin,Washburn,479538000
47712,2006,Great Lakes,East North Central,Wisconsin,Washington,4874609000
47713,2006,Great Lakes,East North Central,Wisconsin,Waukesha,24530391000
47714,2006,Great Lakes,East North Central,Wisconsin,Waupaca,1718072000
47715,2006,Great Lakes,East North Central,Wisconsin,Waushara,587938000
47716,2006,Great Lakes,East North Central,Wisconsin,Winnebago,8853682000
47717,2006,Great Lakes,East North Central,Wisconsin,Wood,3619786000
47718,2006,Rocky Mountain,Mountain,Wyoming,Albany,1167088000
47719,2006,Rocky Mountain,Mountain,Wyoming,Big Horn,582307000
47720,2006,Rocky Mountain,Mountain,Wyoming,Campbell,7616166000
47721,2006,Rocky Mountain,Mountain,Wyoming,Carbon,1342641000
47722,2006,Rocky Mountain,Mountain,Wyoming,Converse,865788000
47723,2006,Rocky Mountain,Mountain,Wyoming,Crook,260233000
